row ID,row m/z,row retention time,intensity_measure,ion_mobility,ion_mobility_unit,ccs,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,20250402_PMA_tp24_000036_01_01.mzML Peak area,20250402_PMA_tp24_000037_01_01.mzML Peak area,20250402_PMA_tp24_000038_01_02.mzML Peak area,20250402_PMA_tp24_000039_01_01.mzML Peak area,20250402_PMA_tp24_000040_01_01.mzML Peak area,20250402_PMA_tp24_000041_01_01.mzML Peak area,20250402_PMA_tp24_000042_01_01.mzML Peak area,20250402_PMA_tp24_000043_01_01.mzML Peak area,20250402_PMA_tp24_000044_01_01.mzML Peak area,20250402_PMA_tp24_000046_01_01.mzML Peak area,20250402_PMA_tp24_arabido_mapp_bk_post_00.mzML Peak area,20250402_PMA_tp24_arabido_mapp_bk_post_01.mzML Peak area,20250402_PMA_tp24_arabido_mapp_bk_pre_00.mzML Peak area,20250402_PMA_tp24_arabido_mapp_bk_pre_01.mzML Peak area,20250402_PMA_tp24_qc_arabidopsis_00.mzML Peak area,20250402_PMA_tp24_qc_arabidopsis_01.mzML Peak area,20250402_PMA_tp24_qc_arabidopsis_02.mzML Peak area,20250402_PMA_tp24_qc_arabidopsis_03.mzML Peak area,20250402_PMA_tp24_qc_arabidopsis_04.mzML Peak area,Unnamed: 32
2207,130.16813339235645,9.763276,height,,,,,,,,,,,197893.44,205328.11,227775.02,242819.94,195199.98,234447.7,216679.81,227488.45,186523.55,229858.55,220081.78,215111.28,326447.78,347087.16,265076.25,221679.16,244585.58,188079.36,252552.31,
2208,228.1984079763517,9.771409,height,,,,,,,,,,,3483399.0,3509211.2,2819392.5,3191961.5,3660971.0,2060668.4,2994467.2,2913120.0,2962831.0,3311379.5,2805557.2,2954941.2,5378413.5,4382378.5,4195984.5,3989515.0,3342519.0,3082656.2,2725692.0,
2209,172.11753958020358,9.79067,height,,,,,,,,,,,5076484.5,5485014.5,5610043.0,5412242.0,5273555.5,4225193.0,5361802.0,5404057.5,6792281.0,5572081.0,0.0,0.0,9102474.0,8165521.0,7674696.5,5059781.5,5792160.5,5192679.0,5826692.0,
2210,172.1173801533644,9.788649,height,,,,,,,,,,,5291900.5,4938769.5,4800568.5,5316418.0,5013368.0,4262100.5,5083893.0,4988542.0,5910761.0,5978060.0,5419071.5,4711506.0,9517746.0,7857358.0,7587697.5,4570249.5,5593628.5,4839106.5,5363460.0,
2211,130.15304637998278,9.788138,height,,,,,,,,,,,209343.62,199167.05,190796.95,168021.67,167466.45,0.0,226779.62,206451.9,203298.12,177731.12,199190.31,0.0,417210.3,313497.53,267080.22,227836.78,250846.4,188338.81,0.0,
2212,130.16057367294104,9.864886,height,,,,,,,,,,,28581570.0,28254554.0,28077888.0,31831720.0,0.0,27283550.0,29044022.0,28941120.0,27519004.0,26427118.0,29139888.0,29387576.0,52495230.0,49518320.0,36004310.0,30901852.0,32641992.0,31216166.0,26719742.0,
2213,615.5870533969769,9.870913,height,,,,,,,,,,,2908671.2,2394624.2,2737443.5,3322579.5,2115183.8,2283084.2,3174259.2,2908723.5,2780555.0,2193582.8,0.0,0.0,0.0,393900.3,348963.66,328679.3,355351.94,2835790.5,2623914.0,
2214,139.98948955796973,9.883542,height,,,,,,,,,,,11971920.0,11858765.0,11869393.0,11412459.0,10916406.0,13809775.0,10853458.0,10756924.0,10174738.0,12135794.0,11349696.0,12395881.0,11850869.0,10643761.0,12125283.0,10755408.0,11908651.0,10366266.0,9372746.0,
2215,184.98780622579287,9.885368,height,,,,,,,,,,,8406499.0,8997909.0,8860883.0,8788561.0,8000475.5,9809402.0,8394216.0,8067377.5,7819980.0,8388186.0,0.0,0.0,9166735.0,8049466.5,9796895.0,8139106.0,8971064.0,7904983.0,0.0,
2216,275.2037668798002,9.850244,height,,,,,,,,,,,0.0,9523834.0,0.0,2589397.8,3212403.8,4774671.0,412489.7,450899.62,1674126.9,4974658.5,0.0,0.0,0.0,0.0,1765617.2,1532772.6,1975776.5,1532774.5,1590220.2,
2217,613.4168673937183,9.850244,height,,,,,,,,,,,0.0,107071860.0,0.0,28123656.0,34504980.0,50649090.0,4610441.0,4508035.5,16780222.0,55637468.0,0.0,0.0,0.0,0.0,19147786.0,16675389.0,20699728.0,16602096.0,17601936.0,
2218,1049.668316250767,9.850244,height,,,,,,,,,,,0.0,25556490.0,0.0,7183787.0,8073495.0,12745283.0,959308.56,903671.1,4193554.5,13753824.0,0.0,0.0,0.0,0.0,4438877.5,4262023.0,4545792.5,3995591.0,4231222.0,
2219,1066.6940929685145,9.850244,height,,,,,,,,,,,0.0,378552030.0,0.0,108110504.0,121555944.0,187243730.0,13942103.0,13540839.0,59846364.0,211254460.0,0.0,0.0,0.0,0.0,63659356.0,61604600.0,66558364.0,59826464.0,61229292.0,
2220,1071.6486590259717,9.850244,height,,,,,,,,,,,0.0,495405120.0,0.0,182604000.0,208571710.0,311169600.0,17797120.0,17086860.0,100518270.0,318036450.0,0.0,0.0,0.0,0.0,112580990.0,102678340.0,123460504.0,103148024.0,100694560.0,
2221,1087.624445669892,9.850244,height,,,,,,,,,,,0.0,72489070.0,0.0,27549476.0,32247440.0,46171904.0,2755656.2,2500495.5,14327885.0,44187104.0,0.0,0.0,0.0,0.0,21163590.0,16383745.0,19169294.0,15445904.0,14744471.0,
2222,1094.7263077590794,9.850244,height,,,,,,,,,,,0.0,111156536.0,0.0,33413382.0,44968800.0,71752110.0,2680987.8,2999439.8,20706730.0,83898380.0,0.0,0.0,0.0,0.0,15535571.0,15313957.0,20219008.0,20210008.0,22850198.0,
2223,338.34554784828686,9.870368,height,,,,,,,,,,,4326573.0,4812066.5,3655687.5,4460603.5,4399365.0,5488746.0,3836330.8,3945617.8,3720426.8,3994661.2,0.0,0.0,5215818.0,5219421.5,4962846.0,4557609.0,4194244.5,4579641.0,4112116.5,
2224,437.2586903795631,9.850865,height,,,,,,,,,,,0.0,6681896.0,0.0,1649614.0,2190004.5,3165403.2,317049.44,269297.3,1198165.0,3306650.0,0.0,0.0,0.0,0.0,1089838.5,1069047.0,1107445.9,1165123.9,1165192.0,
2225,595.4059451832459,9.850244,height,,,,,,,,,,,0.0,12576502.0,0.0,3259984.2,4034755.0,5426276.0,631741.9,596217.5,1908894.2,6206532.0,0.0,0.0,0.0,0.0,2305969.2,1877811.5,2620240.8,1914708.2,2118239.8,
2226,349.2412993749586,9.852712,height,,,,,,,,,,,0.0,3932477.0,0.0,957625.44,1247241.9,1856662.0,216326.78,187361.77,625683.5,401669.66,0.0,0.0,0.0,0.0,711125.94,538054.75,741415.4,600848.4,602936.94,
2227,708.5191084251256,9.910434,height,,,,,,,,,,,2848619.5,2688473.2,2746675.0,2535105.2,2581279.8,2649985.8,2493066.2,2806990.2,2733967.5,2757032.0,2790263.2,2762438.2,5893926.5,6793143.0,4102130.8,3679949.5,2665139.0,2723470.0,2627510.5,
2228,124.08857289348585,9.881747,height,,,,,,,,,,,2267655.8,2723728.2,2222010.2,3033966.0,2710196.2,2331950.2,3181213.2,0.0,2337656.0,2098278.5,0.0,0.0,2172305.5,2163243.5,0.0,2912562.2,3061251.8,3032472.2,0.0,
2229,393.2106191753928,9.904659,height,,,,,,,,,,,2885552.5,2687502.2,2694061.2,3015616.5,2682886.5,2872301.0,2851240.5,2652265.2,2939988.2,2567086.8,0.0,0.0,3199382.8,176469.55,2794611.5,2496075.5,2828004.2,2881856.8,2666150.8,
2230,665.4442997701892,9.881882,height,,,,,,,,,,,0.0,4599205.0,0.0,1875236.9,1937893.2,3510135.5,1160665.9,1029577.44,1386392.6,3268028.8,0.0,0.0,0.0,0.0,906132.7,1056479.9,1107379.6,1105804.8,910002.75,
2231,528.4457690416674,9.884387,height,,,,,,,,,,,169102.42,1769158.6,0.0,2618220.8,4529203.5,3390990.0,4023634.5,3593028.5,3167133.2,3346728.0,0.0,0.0,0.0,0.0,904185.9,1105905.0,1038014.75,1371022.1,1392664.6,
2232,505.371023603356,9.883753,height,,,,,,,,,,,0.0,1282385.1,0.0,2266932.2,3330507.2,2183768.8,3171499.2,2499193.2,2211694.2,2077753.8,0.0,0.0,0.0,0.0,880921.25,765490.8,877014.56,868196.2,776821.8,
2233,406.3339992240749,9.894538,height,,,,,,,,,,,2407311.5,2577114.8,2109619.0,2634318.2,2497927.8,2597317.2,2315036.8,2378996.5,2371957.2,2207991.5,0.0,0.0,3472060.0,3434781.2,3223530.5,3168484.0,2740639.2,2949084.0,2346376.8,
2234,338.3453091281767,9.881004,height,,,,,,,,,,,4157264.8,5909555.5,3730270.8,5459554.0,4338901.5,5363614.5,4106853.5,3652977.0,3723946.2,4068621.2,3862625.8,3964342.5,6084808.0,5249877.5,4855899.0,4354384.5,4524792.5,4097388.8,3840160.5,
2235,130.15293041992427,9.88577,height,,,,,,,,,,,209343.62,0.0,219669.84,208932.02,179680.56,224293.64,226779.62,206451.9,200955.61,206747.2,178315.38,184172.62,362585.62,313080.94,267713.6,218220.81,210067.08,194525.64,171579.73,
2236,130.16810629498815,9.890626,height,,,,,,,,,,,211518.11,241243.28,223892.69,229764.06,238042.23,205391.28,221724.94,230883.03,240551.86,206041.38,256116.11,202083.61,413344.12,0.0,0.0,238215.77,228413.55,242457.88,192158.3,
2237,393.21032149317926,9.91083,height,,,,,,,,,,,2746692.8,2714458.2,2600882.5,2652356.5,2794685.8,2639237.5,2739557.2,2473727.2,2787494.8,2637686.2,2407996.5,2359776.0,3093398.0,2973174.5,2767241.2,2441680.0,2790050.0,2792345.8,2524052.2,
2238,144.9838318990449,9.923295,height,,,,,,,,,,,19633460.0,20659288.0,20297952.0,21471380.0,19347318.0,21271366.0,20967550.0,19728666.0,18872052.0,19126724.0,21817814.0,20385546.0,28809816.0,23897098.0,24890080.0,24489922.0,24035504.0,18409468.0,18060938.0,
2239,146.98201305191537,9.93655,height,,,,,,,,,,,9072051.0,9981935.0,9345434.0,10286530.0,9088642.0,9916495.0,9486085.0,9364897.0,8727888.0,9110123.0,10006286.0,9286826.0,13142697.0,11048649.0,11376044.0,11325506.0,11080590.0,8714605.0,8403691.0,
2240,708.5191175073954,9.919412,height,,,,,,,,,,,2848619.5,2621516.0,2771128.2,2440943.0,2571684.8,2682859.5,2495715.5,2734071.8,2696987.2,2757032.0,2799953.2,2808440.5,6321282.5,6793143.0,4029885.2,3630888.5,2664457.0,2714424.5,2710784.2,
2241,406.3337940084987,9.921578,height,,,,,,,,,,,1719665.5,2484459.2,1579169.4,1879830.0,2536719.5,2541901.8,2448584.5,2247143.2,1631032.9,2342836.2,1634094.6,1678782.6,3292368.5,3368460.5,3004370.2,2927386.8,1829759.1,2631578.0,1671661.5,
2242,1117.6931508791422,9.973791,height,,,,,,,,,,,0.0,4623433.5,0.0,1530030.1,4597744.0,1224385.2,1069702.1,803407.06,1354171.4,1278553.8,0.0,0.0,0.0,0.0,935455.6,2266886.2,1073874.9,2000727.1,2075830.4,
2243,130.16060718766755,9.938175,height,,,,,,,,,,,30947340.0,0.0,28588018.0,31831720.0,29505558.0,30711906.0,32202118.0,27733756.0,29798642.0,28350808.0,29139888.0,29387576.0,54285750.0,49518320.0,40061970.0,32010836.0,32641992.0,31216166.0,27543938.0,
2244,1087.6436100386743,9.953232,height,,,,,,,,,,,0.0,7473154.5,0.0,2298431.2,3200707.5,4004660.8,859524.56,798602.44,2099162.8,4807450.5,0.0,0.0,0.0,0.0,1516088.5,1719218.9,1856336.9,1556573.5,1735886.0,
2245,1073.6651402637035,9.953849,height,,,,,,,,,,,0.0,24346488.0,0.0,10280557.0,13495152.0,16303769.0,3750808.2,4068105.0,9078717.0,19563386.0,0.0,0.0,0.0,0.0,5320357.0,6016826.0,6315406.5,5861379.5,5890784.0,
2246,1089.6491721684015,9.954469,height,,,,,,,,,,,0.0,8307932.0,0.0,3090207.8,4305365.0,5121402.5,1160167.6,1249518.2,2804529.5,6141073.0,0.0,0.0,0.0,0.0,1939365.4,2091575.6,2222414.8,1867347.9,1934229.1,
2247,1082.6909741776751,9.955088,height,,,,,,,,,,,0.0,5893860.0,0.0,2179865.0,2455188.0,3159388.0,735960.5,637555.3,1588009.8,3976349.8,0.0,0.0,0.0,0.0,1358967.1,1406834.1,1586289.8,1336794.6,1206643.1,
2248,613.4173426803908,9.95633,height,,,,,,,,,,,0.0,11206033.0,0.0,5285725.5,7016642.5,7763981.0,1952253.9,1993861.9,4417661.0,9528560.0,0.0,0.0,0.0,0.0,3399909.2,3221268.2,3671326.8,3064200.0,3041849.8,
2249,784.5869897932074,9.95533,height,,,,,,,,,,,2088215.6,2687459.2,2209382.8,2240094.2,2425272.5,2544199.2,2528369.2,1892485.9,2175892.0,2208724.2,1995553.2,1971906.2,4285960.5,4066149.2,3547226.8,2236177.0,2135187.8,2358959.5,2107267.0,
2250,1068.7107653677683,9.956954,height,,,,,,,,,,,0.0,9797154.0,0.0,4225726.5,5144693.0,6667044.5,1570577.2,1576400.4,3711560.2,7525930.0,0.0,0.0,0.0,0.0,2434638.0,2454382.8,2616597.0,2402168.8,2320584.8,
2251,1073.6665439042763,9.953848,height,,,,,,,,,,,0.0,26220792.0,0.0,10721187.0,13745401.0,17981490.0,3705620.0,4328993.0,9889893.0,19462496.0,0.0,0.0,0.0,0.0,5268775.0,6086874.0,6945793.0,6080979.5,6264605.5,
2252,615.5870383891789,9.970971,height,,,,,,,,,,,5060621.5,4164712.8,5410143.5,5657338.0,3382369.8,3474212.0,5703259.0,5121719.5,5481902.5,5190156.5,0.0,0.0,773394.6,620649.25,698509.44,523636.88,606446.56,4329972.0,5284310.5,
2253,758.5775013034676,9.960561,height,,,,,,,,,,,960215.25,2614414.0,2782282.5,557460.44,1955059.9,3548198.8,3191964.5,244229.25,1910250.9,532894.8,0.0,0.0,0.0,0.0,0.0,235135.6,428446.75,3259086.0,1104447.5,
2254,226.95290455941287,9.978529,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5758557.0,5724150.5,6364640.0,0.0,0.0,0.0,0.0,0.0,0.0,
2255,615.5835063476205,9.978529,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5499184.0,5290897.5,773394.6,0.0,0.0,0.0,0.0,0.0,0.0,
2256,238.9098843668968,9.964691,height,,,,,,,,,,,2183312.0,2097652.2,1909973.6,2418216.5,2105066.0,2159171.2,2277321.0,2300169.5,2239265.2,2023291.6,2217930.2,2224877.0,2907811.0,3325818.8,3237763.5,2324026.5,2274908.8,2163855.2,2235939.2,
2257,306.89834720365343,9.963831,height,,,,,,,,,,,4741535.0,4422886.0,4091690.5,4938802.0,4783325.5,4421380.5,4951902.5,4985614.0,4948053.0,4765409.5,0.0,0.0,5349980.0,6741800.0,6563218.5,4972537.0,4761222.5,4421762.0,4571412.5,
2258,158.96600423134683,9.966351,height,,,,,,,,,,,1941358.1,1917218.9,1808577.4,2273067.8,1822199.1,1915819.2,2097170.8,2016813.4,1899953.0,1748067.1,0.0,2188488.0,2788048.5,2854905.5,2525673.8,2170685.2,2178924.2,1800518.5,2049449.0,
2259,226.01352704909425,9.983964,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4470787.0,4357693.5,4898913.5,0.0,0.0,0.0,0.0,0.0,0.0,
2260,226.95419957090124,9.966685,height,,,,,,,,,,,6157666.5,5678321.5,5253011.0,6403670.0,5905852.5,5381991.0,6212450.5,5375333.5,5923459.5,5874968.5,0.0,0.0,6364640.0,6714022.5,6351678.0,6835840.5,7026191.0,5643580.5,6595094.0,
2261,740.5611496817047,9.977793,height,,,,,,,,,,,3036852.2,3463200.8,3075867.5,3498236.2,3141439.5,3182794.8,3346623.5,2810465.0,3265926.5,3046169.8,0.0,0.0,0.0,6120433.0,5603205.0,3216377.5,3315195.2,3087705.8,3104398.5,
2262,139.9895160620288,9.983553,height,,,,,,,,,,,12662467.0,12461117.0,11869393.0,11412459.0,10916406.0,11320582.0,12953479.0,10453253.0,12079892.0,11307834.0,12135353.0,12395881.0,13189073.0,10598512.0,12125283.0,11467959.0,13301748.0,0.0,11936058.0,
2263,181.01648497112012,9.969444,height,,,,,,,,,,,6194135.5,6506962.5,6585515.0,6262718.0,0.0,5829644.5,6543365.0,5688710.5,5954392.0,5553350.0,6519569.5,6327289.0,7394149.0,6036250.5,6197324.5,6282594.5,6932711.0,0.0,6432855.5,
2264,226.0147838058678,9.9971695,height,,,,,,,,,,,4520785.5,4519471.5,4422729.0,4538345.0,4080240.8,4302205.5,4794674.0,4259795.5,4199642.5,0.0,0.0,0.0,4898913.5,4413485.0,4643126.5,4414065.0,4903073.5,3932295.0,4699681.0,
2265,740.5603535701816,9.979627,height,,,,,,,,,,,2998774.5,3397580.8,2944052.8,3513484.2,3158731.0,3164214.5,3439703.0,2849435.2,3024407.2,3227972.0,2945821.0,2998619.5,6170477.0,5795888.5,5554328.0,3227429.8,3318413.8,3154231.5,3112407.5,
2266,827.4811436936883,9.995556,height,,,,,,,,,,,0.0,1662005.1,0.0,3463171.2,1905522.0,2228330.0,1111319.4,1363447.0,1204636.8,1034650.4,0.0,0.0,0.0,0.0,1412532.6,997359.0,1063650.8,902019.7,783566.2,
2267,811.5060255565218,9.996805,height,,,,,,,,,,,0.0,8663526.0,0.0,19193762.0,10548534.0,12780160.0,5034426.0,6515606.5,6559237.5,6258651.5,0.0,0.0,0.0,0.0,5977276.5,4726968.0,4822135.5,4635636.5,4013408.2,
2268,509.5100559115489,9.9904585,height,,,,,,,,,,,386107.16,333696.12,343091.72,340583.97,311133.84,348957.4,322173.12,346163.9,403697.9,376672.6,0.0,0.0,0.0,3442474.5,687348.06,431984.22,377735.56,355557.7,350015.94,
2269,696.5333796567038,10.00478,height,,,,,,,,,,,4205241.5,4491263.5,4309603.5,4786957.0,4516754.0,4651299.5,4492643.0,4343915.0,4109910.2,4113998.2,4292312.0,4074253.8,8862202.0,8530561.0,7937818.0,4831733.5,4559334.5,4216054.0,3929113.5,
2270,696.5339853299332,10.000568,height,,,,,,,,,,,4264078.5,4645861.0,4737773.0,4582895.0,4781934.5,5036578.0,4586625.0,4310105.0,4221423.0,4021900.0,0.0,0.0,0.0,8915803.0,8290842.0,5183228.0,4593743.0,4374505.5,4085761.0,
2271,1117.6928171406091,10.013606,height,,,,,,,,,,,0.0,8353539.0,0.0,2778861.2,4592999.0,5037609.5,1031962.7,750596.4,1384248.9,6688032.0,0.0,0.0,0.0,0.0,2307068.8,2174690.0,2117721.5,2007496.2,1989590.4,
2272,124.08851994838577,10.059011,height,,,,,,,,,,,2111725.5,4491079.5,2389384.2,4466252.0,3374056.8,3539859.8,5081386.5,0.0,3904908.0,3314358.2,3235833.2,3741501.5,0.0,2168782.0,3613158.5,4826069.0,5047800.5,4062237.2,0.0,
2273,184.9877038357491,10.015845,height,,,,,,,,,,,9653593.0,9479548.0,9316064.0,9065261.0,8615447.0,9000334.0,9291390.0,10011994.0,9013345.0,8676632.0,9371303.0,9003340.0,9858526.0,8747794.0,8873902.0,8869484.0,9564970.0,8316113.0,8875900.0,
2274,652.5073495195669,10.025843,height,,,,,,,,,,,4918433.0,5088588.0,4668544.0,5259932.5,5075842.0,5058132.0,4988860.0,4775798.5,4782543.0,4782689.0,0.0,0.0,0.0,9353355.0,8982519.0,5536204.5,5518915.0,4964740.0,4636791.5,
2275,144.98395438789635,10.07463,height,,,,,,,,,,,21287028.0,21170638.0,19122502.0,25594370.0,20360570.0,22082660.0,23874310.0,27707822.0,21451388.0,20113792.0,0.0,0.0,29853804.0,30188074.0,26371594.0,25482872.0,25687116.0,21081880.0,20660722.0,
2276,146.98214121709984,10.059328,height,,,,,,,,,,,10017723.0,8834697.0,8903962.0,12246126.0,9240981.0,10279938.0,11069039.0,12824834.0,9648635.0,9530802.0,0.0,0.0,13534393.0,0.0,12069942.0,11883843.0,11542734.0,9785027.0,9585134.0,
2277,652.5067673155385,10.028201,height,,,,,,,,,,,4925017.5,5138544.0,4745119.5,5229351.0,5116561.5,4991843.5,5082611.0,4513861.0,4660046.0,4957436.0,4591268.0,4390631.0,9763098.0,9082943.0,8649051.0,5298921.5,5232751.5,4839593.5,4573812.5,
2278,613.4162303860523,10.035325,height,,,,,,,,,,,0.0,4910719.5,0.0,2447749.0,2736011.0,3350168.5,1401005.0,1085685.2,1893487.4,3571727.0,0.0,0.0,0.0,0.0,1973562.6,1331989.0,1652169.6,1223868.6,1206129.1,
2279,1087.6255958028346,10.02173,height,,,,,,,,,,,0.0,9176571.0,298852.53,4831040.0,5653195.5,6824202.5,2787943.5,2179627.5,3234348.5,6793987.5,355729.22,283335.4,308422.84,0.0,3825573.5,2760868.8,3125588.8,2540682.2,2266140.5,
2280,1094.7274720091284,10.035325,height,,,,,,,,,,,0.0,7095418.5,0.0,3562337.5,4785676.0,6236748.0,2297655.0,2205508.8,3497164.0,7219191.5,0.0,0.0,0.0,0.0,1925317.5,1929198.1,2156920.8,2296462.0,2703869.5,
2281,1066.6956754367843,10.035943,height,,,,,,,,,,,0.0,14842597.0,0.0,7764321.5,8904567.0,11003437.0,4185310.2,3446463.0,5447045.5,12014251.0,0.0,0.0,0.0,0.0,6296940.0,4441284.5,4774030.5,3895720.5,3701616.5,
2282,1071.6508274253506,10.035943,height,,,,,,,,,,,0.0,51978690.0,0.0,26202784.0,32014668.0,38628988.0,15035131.0,11853161.0,19709952.0,41944576.0,0.0,0.0,0.0,0.0,17247842.0,14845565.0,15912748.0,14782719.0,13644303.0,
2283,130.1529614615749,10.093719,height,,,,,,,,,,,256681.62,250340.25,230718.77,285276.2,246653.84,253890.36,254889.83,213364.19,0.0,253702.53,224869.6,211403.11,383245.88,333542.6,262232.3,288243.06,277224.03,273291.47,231355.25,
2284,608.4803414364702,10.04854,height,,,,,,,,,,,3957493.8,4222162.0,3838942.5,4528947.0,4180372.5,4691195.0,4326434.5,4170545.0,4001650.5,3655384.5,0.0,0.0,0.0,8544401.0,7394467.0,4365588.0,4323749.5,3882227.5,4019314.2,
2285,139.98951928343726,10.038793,height,,,,,,,,,,,12784064.0,12024199.0,11839057.0,12145754.0,10247380.0,11320582.0,12474031.0,13060139.0,12017954.0,11307834.0,12135353.0,11450011.0,13189073.0,10930632.0,11708293.0,11467959.0,12432530.0,10774310.0,12207426.0,
2286,608.4796778511042,10.051151,height,,,,,,,,,,,3904171.2,4233949.5,3757223.8,4513466.5,4309128.0,4368447.5,4174912.8,3918796.0,3825854.2,3796661.2,3819755.5,3807942.2,8908512.0,8143479.5,7297079.0,4264993.5,4215526.5,3870835.0,3942546.8,
2287,184.982924562877,10.086673,height,,,,,,,,,,,0.0,0.0,0.0,134014.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171869.88,192746.58,0.0,0.0,0.0,0.0,
2288,130.16819230291117,10.092054,height,,,,,,,,,,,289720.53,309905.72,231139.72,300977.38,275680.88,264729.3,286508.6,319244.3,277718.0,258444.06,277257.66,253715.08,449720.56,412733.06,309956.8,316733.2,253378.97,288507.66,200673.58,
2289,564.4529600222105,10.073294,height,,,,,,,,,,,2421731.8,2440921.0,2220569.0,2663389.8,2438687.8,2413356.0,2846506.2,2283714.0,2450949.8,2507768.5,2197307.8,2246695.0,6985414.0,6305909.0,4755389.0,3213047.2,2929841.2,2509276.5,2129788.2,
2290,284.2978562448462,10.075397,height,,,,,,,,,,,34078896.0,37823656.0,21718812.0,53598690.0,37209484.0,50754884.0,66063376.0,45423770.0,49578150.0,44397196.0,857966.3,812566.6,1711961.1,1236418.6,42915930.0,32371608.0,26445334.0,25761468.0,17703034.0,
2291,284.29805634245685,10.071292,height,,,,,,,,,,,41613588.0,41997876.0,23889120.0,50337360.0,39616230.0,55119412.0,80955736.0,48131404.0,53163864.0,41313230.0,0.0,0.0,1760219.4,1389392.5,48640276.0,37347292.0,27306884.0,27012378.0,18529258.0,
2292,520.426412355913,10.089878,height,,,,,,,,,,,2080056.0,2346792.2,1894727.5,2988105.5,2438286.5,2386460.5,2748785.5,2061806.9,2210432.5,2172100.8,0.0,0.0,9086856.0,8682366.0,4846142.5,3674824.2,3233008.2,2142728.2,1673648.9,
2293,309.2824860583464,10.094071,height,,,,,,,,,,,3354202.8,3588959.0,2776031.5,5078620.5,4072780.2,3507305.5,4992195.5,3465008.2,2901443.0,2929900.2,0.0,0.0,0.0,16554255.0,8833415.0,6986067.0,6217833.5,3211807.0,2433557.0,
2294,309.2821925575856,10.095448,height,,,,,,,,,,,3475828.2,3694537.0,2647714.0,5047075.5,3956050.0,3524484.8,4676932.5,3226146.0,2966819.5,2903253.2,3037837.8,3284908.5,18074914.0,15928023.0,8125778.0,6857910.0,5912296.5,3187817.0,2379968.5,
2295,481.3549473922531,10.096312,height,,,,,,,,,,,540062.7,683916.2,376212.53,1054203.8,673936.4,697678.5,925438.06,570844.3,519337.38,539127.7,477522.84,545607.5,4597877.0,3901675.2,1660885.6,1287538.4,1248952.4,571389.2,385753.53,
2296,476.3997952539096,10.098018,height,,,,,,,,,,,1018548.9,1369237.6,773855.8,1779658.2,1310553.8,1216079.2,1508668.5,935137.7,894385.4,1004757.94,823846.6,972153.44,7322745.5,6891954.5,2956302.2,2490195.2,2012101.2,1066090.8,722938.1,
2297,382.3723426069215,10.102262,height,,,,,,,,,,,582111.6,4286876.0,834877.4,5881613.0,6321268.0,4821686.5,7323063.0,5378704.0,6691491.5,6844532.5,0.0,0.0,0.0,0.0,1717662.1,1995492.8,2009090.6,1939776.8,1940290.9,
2298,437.3288081831168,10.10867,height,,,,,,,,,,,991346.2,1465525.4,709826.6,1796879.2,1253848.0,1216098.1,1589987.6,980316.4,803577.1,895784.94,749684.94,903342.7,8016266.0,6645599.5,3108439.8,2548111.0,2064680.6,1043417.8,710260.8,
2299,146.98196431358485,10.107404,height,,,,,,,,,,,10329119.0,9154803.0,9394595.0,11960029.0,9628686.0,10498714.0,10586249.0,11032428.0,9536572.0,9394459.0,9696504.0,9781595.0,13932474.0,13453906.0,11781755.0,10418990.0,12674387.0,10812928.0,9249580.0,
2300,144.98378496540312,10.107834,height,,,,,,,,,,,22588826.0,20022018.0,20272836.0,25185854.0,20922784.0,23069372.0,22946618.0,23808992.0,20606590.0,20382722.0,20810578.0,21324186.0,30372678.0,28767144.0,25896324.0,22935034.0,27100084.0,23625390.0,19788444.0,
2301,130.15464778195312,10.129561,height,,,,,,,,,,,198196.9,229518.44,0.0,0.0,156692.48,0.0,237220.6,206109.5,0.0,193422.94,0.0,0.0,293237.8,0.0,0.0,253886.78,160226.66,178512.02,0.0,
2302,310.31404850878664,10.121905,height,,,,,,,,,,,11701386.0,22506360.0,10194902.0,22569674.0,14754004.0,20048752.0,20544336.0,20396282.0,21227050.0,12928172.0,0.0,0.0,0.0,3309211.8,12288667.0,9270056.0,14242145.0,11411445.0,9732555.0,
2303,310.31377296794545,10.12443,height,,,,,,,,,,,10561118.0,18615832.0,10082080.0,20999576.0,16110606.0,17778324.0,19096912.0,18632860.0,17667278.0,15569895.0,2469745.5,2283971.2,3965518.2,3278498.8,11693094.0,8949057.0,12890347.0,11338228.0,9954660.0,
2304,683.2920736079685,10.129324,height,,,,,,,,,,,0.0,4477172.0,0.0,5501924.5,5112358.0,5281494.5,6906874.0,3355112.2,4149908.2,4416153.0,0.0,0.0,0.0,0.0,1836315.4,1422104.4,1640652.9,1393591.6,1351704.8,
2305,661.3099844269576,10.129948,height,,,,,,,,,,,0.0,10035123.0,0.0,13305785.0,12623688.0,12905065.0,17361112.0,9757038.0,11659602.0,12718431.0,0.0,0.0,0.0,0.0,3581542.2,3565007.5,3829836.0,3653217.8,3879898.2,
