feature_id	IK2D	Sources	SMILES	gnps_SpectrumID	gnps_SpectrumFile	gnps_LibraryName	gnps_MQScore	gnps_TIC_Query	gnps_RT_Query	gnps_MZErrorPPM	gnps_SharedPeaks	gnps_MassDiff	gnps_SpecMZ	gnps_SpecCharge	gnps_FileScanUniqueID	gnps_NumberHits	gnps_Compound_Name	gnps_Ion_Source	gnps_Instrument	gnps_Compound_Source	gnps_PI	gnps_Data_Collector	gnps_Adduct	gnps_Precursor_MZ	gnps_ExactMass	gnps_Charge	gnps_CAS_Number	gnps_Pubmed_ID	gnps_SMILES	gnps_INCHI	gnps_INCHI_AUX	gnps_Library_Class	gnps_IonMode	gnps_Organism	gnps_LibMZ	gnps_UpdateWorkflowName	gnps_LibraryQualityString	gnps_tags	gnps_molecular_formula	gnps_InChIKey	gnps_superclass	gnps_class	gnps_subclass	gnps_npclassifier_superclass	gnps_npclassifier_class	gnps_npclassifier_pathway	gnps_library_usi	isdb_component_id	isdb_structure_taxonomy_npclassifier_01pathway_consensus	isdb_freq_structure_taxonomy_npclassifier_01pathway	isdb_structure_taxonomy_npclassifier_02superclass_consensus	isdb_freq_structure_taxonomy_npclassifier_02superclass	isdb_structure_taxonomy_npclassifier_03class_consensus	isdb_freq_structure_taxonomy_npclassifier_03class	isdb_rank_spec	isdb_msms_score	isdb_libname	isdb_structure_wikidata	isdb_structure_inchikey	isdb_structure_inchi	isdb_SMILES	isdb_structure_molecular_formula	isdb_adduct	isdb_structure_exact_mass	isdb_structure_nameTraditional	isdb_structure_taxonomy_npclassifier_01pathway	isdb_structure_taxonomy_npclassifier_02superclass	isdb_structure_taxonomy_npclassifier_03class	isdb_organism_wikidata	isdb_organism_name	isdb_organism_taxonomy_ottid	isdb_organism_taxonomy_01domain	isdb_organism_taxonomy_02kingdom	isdb_organism_taxonomy_03phylum	isdb_organism_taxonomy_04class	isdb_organism_taxonomy_05order	isdb_organism_taxonomy_06family	isdb_organism_taxonomy_07tribe	isdb_organism_taxonomy_08genus	isdb_organism_taxonomy_09species	isdb_organism_taxonomy_10varietas	isdb_matched_domain	isdb_matched_kingdom	isdb_matched_phylum	isdb_matched_class	isdb_matched_order	isdb_matched_family	isdb_matched_tribe	isdb_matched_genus	isdb_matched_species	isdb_score_taxo	isdb_score_max_consistency	isdb_final_score	isdb_rank_final	sirius_structurePerIdRank	sirius_formulaRank	sirius_ConfidenceScoreExact	sirius_ConfidenceScoreApproximate	sirius_CSI:FingerIDScore	sirius_ZodiacScore	sirius_SiriusScoreNormalized	sirius_SiriusScore	sirius_molecularFormula	sirius_adduct	sirius_precursorFormula	sirius_InChI	sirius_name	sirius_SMILES	sirius_xlogp	sirius_pubchemids	sirius_links	sirius_dbflags	sirius_ionMass	sirius_retentionTimeInSeconds	sirius_retentionTimeInMinutes	sirius_formulaId	sirius_alignedFeatureId	sirius_overallFeatureQuality
2674	OGXWKAPKKLJNMT	sirius	C1=CN2C(=CC=N2)C(=C1)N																																																																																												1.0	1.0	0.174	0.174	-61.02	1.0	0.333	51.979	C7H7N3	[M + H3N + H]+	C7H11N4+	InChI=1S/C7H7N3/c8-6-2-1-5-10-7(6)3-4-9-10/h1-5H,8H2	Pyrazolo[1,5-a]pyridin-4-amine	C1=CN2C(=CC=N2)C(=C1)N	0.4	68415729	PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);PUBCHEM:(68415729)	67108866.0	151.098	680.0	11.334	7.076674291770842e+17	7.076665635817463e+17	
2674	VSMOENVRRABVKN	isdb	C=C[C@@H](O)CCCCC																																													132.0	Fatty acids	0.5	Fatty acyls	0.5	Fatty alcohols	0.5	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q27093997	VSMOENVRRABVKN-MRVPVSSYSA-N	InChI=1S/C8H16O/c1-3-5-6-7-8(9)4-2/h4,8-9H,2-3,5-7H2,1H3/t8-/m1/s1	C=C[C@@H](O)CCCCC	C8H16O	pos_1_minus1proton1magnesium	128.120115132	(S)-1-Octen-3-ol	Fatty acids	Fatty acyls	Fatty alcohols	http://www.wikidata.org/entity/Q158695	Arabidopsis thaliana	309263.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Brassicales']	['Brassicaceae']	['Camelineae']	['Arabidopsis']	['Arabidopsis thaliana']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Brassicales']	['Brassicaceae']	['Camelineae']	['Arabidopsis']	['Arabidopsis thaliana']	9.0	3.0	10.5	1.0																								
2675	SZXUTTGMFUSMCE	sirius	C1=CC=NC(=C1)C2=NC=CN2																																																																																												1.0	1.0	0.167	0.322	-44.496	1.0	0.333	65.422	C8H7N3	[M + H3N + H]+	C8H11N4+	InChI=1S/C8H7N3/c1-2-4-9-7(3-1)8-10-5-6-11-8/h1-6H,(H,10,11)	2-(1H-Imidazol-2-yl)pyridine	C1=CC=NC(=C1)C2=NC=CN2	0.7	589313	PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);MESH:(589313);PUBCHEM:(589313);DSSTox:(DTXSID00343363);PUBMED:(null)	137506062406.0	163.098	683.0	11.382	7.076674679869806e+17	7.076665636069121e+17	
2676	GRXIPOZSDQNWRO	isdb	COc1ccc2[nH]c(C)cc2c1C																																													225.0	Alkaloids	0.25	Tryptophan alkaloids	0.25	Simple indole alkaloids	0.25	1.0	0.39328778	ISDB	http://www.wikidata.org/entity/Q77371666	GRXIPOZSDQNWRO-UHFFFAOYSA-N	InChI=1S/C11H13NO/c1-7-6-9-8(2)11(13-3)5-4-10(9)12-7/h4-6,12H,1-3H3	COc1ccc2[nH]c(C)cc2c1C	C11H13NO		175.099714036	5-Methoxy-2,4-dimethyl-1H-indole	Alkaloids	Tryptophan alkaloids	Simple indole alkaloids	http://www.wikidata.org/entity/Q10646429	Tricholoma sciodes	718304.0	['Eukaryota']	['Fungi']	['Basidiomycota']	['Agaricomycetes']	['Agaricales']	['Tricholomataceae']	['Unknown']	['Tricholoma']	['Tricholoma sciodes']											0.0	3.0	3.073151111602783	1.0																								
2676	JOOCQELXXDABSP	sirius	C1C([CH]C2=CC=CC=C21)N=[N+]=[N-]																																																																																												1.0	1.0	-inf	-inf	-159.269	1.0	0.333	75.866	C9H8N3	[M + H3N + H]+	C9H12N4+	InChI=1S/C9H8N3/c10-12-11-9-5-7-3-1-2-4-8(7)6-9/h1-5,9H,6H2		C1C([CH]C2=CC=CC=C21)N=[N+]=[N-]	3.2	135080483	PUBCHEM:(135080483)	2.0	176.106	682.0	11.374	7.076674697779485e+17	7.076665636362723e+17	
2677	OGXWKAPKKLJNMT	sirius	C1=CN2C(=CC=N2)C(=C1)N																																																																																												1.0	1.0	0.173	0.173	-59.058	1.0	0.333	49.523	C7H7N3	[M + H3N + H]+	C7H11N4+	InChI=1S/C7H7N3/c8-6-2-1-5-10-7(6)3-4-9-10/h1-5H,8H2	Pyrazolo[1,5-a]pyridin-4-amine	C1=CN2C(=CC=N2)C(=C1)N	0.4	68415729	PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);PUBCHEM:(68415729)	67108866.0	151.098	681.0	11.358	7.076674687125953e+17	7.076665636614381e+17	
2677	RHLVCLIPMVJYKS	isdb	CCCCCC(=O)CC																																													93.0	Fatty acids	1.0	Fatty acyls	1.0	Oxygenated hydrocarbons	1.0	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q18349104	RHLVCLIPMVJYKS-UHFFFAOYSA-N	InChI=1S/C8H16O/c1-3-5-6-7-8(9)4-2/h3-7H2,1-2H3	CCCCCC(=O)CC	C8H16O	pos_1_minus1proton1magnesium	128.120115132	3-Octanone	Fatty acids	Fatty acyls	Oxygenated hydrocarbons	http://www.wikidata.org/entity/Q158695	Arabidopsis thaliana	309263.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Brassicales']	['Brassicaceae']	['Camelineae']	['Arabidopsis']	['Arabidopsis thaliana']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Brassicales']	['Brassicaceae']	['Camelineae']	['Arabidopsis']	['Arabidopsis thaliana']	9.0	3.0	10.5	1.0																								
2678	YEYHFKBVNARCNE	sirius	C1=CC2=NC=CN=C2N=C1																																																																																												1.0	1.0	0.15	0.15	-36.501	1.0	0.308	10.272	C7H5N3	[M + H3N + H]+	C7H9N4+	InChI=1S/C7H5N3/c1-2-6-7(9-3-1)10-5-4-8-6/h1-5H	Pyrido[2,3-b]pyrazine	C1=CC2=NC=CN=C2N=C1	0.475	21856169;154088511;59374821;67580	NORMAN:(NS00029241);PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);PUBCHEM:(21856169 154088511 59374821 67580);DSSTox:(DTXSID30185970);PUBMED:(null)	137506324546.0	149.082	682.0	11.364	7.076674911017907e+17	7.076665636866039e+17	
2679	WGJUBVJZKNTGRC	sirius	C1CNCC2=NC=NC=C21																																																																																												1.0	1.0	0.124	0.124	-79.737	1.0	0.333	77.127	C7H9N3	[M + H3N + H]+	C7H13N4+	InChI=1S/C7H9N3/c1-2-8-4-7-6(1)3-9-5-10-7/h3,5,8H,1-2,4H2	5,6,7,8-Tetrahydropyrido[3,4-d]pyrimidine	C1CNCC2=NC=NC=C21	-0.4	21983612	PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);PUBCHEM:(21983612);DSSTox:(DTXSID20627632 DTXSID50621163)	137506062338.0	153.114	681.0	11.355	7.076674212372663e+17	7.076665637117697e+17	
2679	YIWUKEYIRIRTPP	isdb	CCCCC(CC)CO																																													25.0	Fatty acids	0.5	Fatty acyls	0.5	Fatty alcohols	0.5	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q209388	YIWUKEYIRIRTPP-UHFFFAOYSA-N	InChI=1S/C8H18O/c1-3-5-6-8(4-2)7-9/h8-9H,3-7H2,1-2H3	CCCCC(CC)CO	C8H18O	pos_1_minus1proton1magnesium	130.135765196	2-Ethylhexan-1-ol	Fatty acids	Fatty acyls	Fatty alcohols	http://www.wikidata.org/entity/Q158695	Arabidopsis thaliana	309263.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Brassicales']	['Brassicaceae']	['Camelineae']	['Arabidopsis']	['Arabidopsis thaliana']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Brassicales']	['Brassicaceae']	['Camelineae']	['Arabidopsis']	['Arabidopsis thaliana']	9.0	3.0	10.5	1.0																								
2680	OMAZTBDOTJASLA	sirius	CCCCCCCCCCCCCCCC(=O)NC(C)C(C=CCCCCCCCCCCCCC)O																																																																																												1.0	1.0	0.176	0.176	-306.755	0.996	0.333	70.92	C34H67NO2	[M - H2O + H]+	C34H66NO+	InChI=1S/C34H67NO2/c1-4-6-8-10-12-14-16-18-20-22-24-26-28-30-33(36)32(3)35-34(37)31-29-27-25-23-21-19-17-15-13-11-9-7-5-2/h28,30,32-33,36H,4-27,29,31H2,1-3H3,(H,35,37)	N-(3-hydroxyoctadec-4-en-2-yl)hexadecanamide	CCCCCCCCCCCCCCCC(=O)NC(C)C(C=CCCCCCCCCCCCCC)O	13.9	21612573;73242195;73801871	LIPIDMAPS:(LMSP00000004);PUBCHEM:(21612573 73242195 73801871)	2147483650.0	504.515	681.0	11.356	7.076674252973528e+17	7.076665637411299e+17	
2681	OZECYBRVZGZNQU	sirius	CCC1C(OC(CC1OC2CC(C(C(O2)C)O)O)(C(C)C(C(C)C(C(C)CCCCC=O)OC(=O)C=CC=CC(C)C(C(C)C(C(C)C3(CC(C(C(O3)C)CC)OC4CC(C(C(O4)C)O)O)OC)O)OC)O)O)C																																																																																												1.0	3.0	-inf	-inf	-334.131	0.047	0.041	121.926	C56H98O18	[M + H]+	C56H99O18+	InChI=1S/C56H98O18/c1-15-40-36(9)73-55(65,28-44(40)70-47-26-42(58)51(63)38(11)68-47)34(7)49(61)33(6)54(31(4)22-18-17-21-25-57)72-46(60)24-20-19-23-30(3)53(66-13)32(5)50(62)35(8)56(67-14)29-45(41(16-2)37(10)74-56)71-48-27-43(59)52(64)39(12)69-48/h19-20,23-25,30-45,47-54,58-59,61-65H,15-18,21-22,26-29H2,1-14H3	2-{4-[(4,5-dihydroxy-6-methyloxan-2-yl)oxy]-5-ethyl-2-hydroxy-6-methyloxan-2-yl}-3-hydroxy-4,6-dimethyl-11-oxoundecan-5-yl 10-{4-[(4,5-dihydroxy-6-methyloxan-2-yl)oxy]-5-ethyl-2-methoxy-6-methyloxan-2-yl}-9-hydroxy-7-methoxy-6,8-dimethylundeca-2,4-dienoate	CCC1C(OC(CC1OC2CC(C(C(O2)C)O)O)(C(C)C(C(C)C(C(C)CCCCC=O)OC(=O)C=CC=CC(C)C(C(C)C(C(C)C3(CC(C(C(O3)C)CC)OC4CC(C(C(O4)C)O)O)OC)O)OC)O)O)C	6.6	162863983;162863984	COCONUT:(CNP0127340);SUPERNATURAL:(SN0279034);PUBCHEM:(162863983 162863984)	3145730.0	1059.676	681.0	11.357	7.076676124010647e+17	7.076665637662957e+17	
2682	IXEUYAHNQXAWNT	isdb																																														45.0	Terpenoids	0.2222222222222222	Steroids	0.2222222222222222	Cholestane steroids	0.1666666666666666	1.0	0.79918045	ISDB															['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']											0.0	0.0	3.1967217922210693	1.0																								
2682	VBUZIUFGZOXVSW	sirius	CCN1C=CN=C1C#C																																																																																												1.0	1.0	0.081	0.081	-43.937	1.0	0.333	140.548	C7H8N2	[M + H3N + H]+	C7H12N3+	InChI=1S/C7H8N2/c1-3-7-8-5-6-9(7)4-2/h1,5-6H,4H2,2H3	1-ethyl-2-ethynyl-1H-imidazole	CCN1C=CN=C1C#C	0.6	63976897	PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);PUBCHEM:(63976897)	67108866.0	138.103	680.0	11.326	7.076674439787837e+17	7.076665637914615e+17	
2683	CQIKWXUXPNUNDV	isdb	C=Cc1c(C)c2cc3nc(c4c5[nH]c(cc6nc(cc1[nH]2)C(C)=C6CC)c(C)c5C(=O)[C@H]4C(=O)OC)[C@@H](CCC(=O)OC/C=C(\C)CCC[C@@H](C)CCC[C@H](C)CCCC(C)C)[C@H]3C																																													58.0	Terpenoids	0.6666666666666666	Meroterpenoids	0.6666666666666666	Prenyl quinone meroterpenoids	0.6666666666666666	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q104968020	CQIKWXUXPNUNDV-BJLCJBBZSA-N	InChI=1S/C55H74N4O5/c1-13-39-35(8)42-28-44-37(10)41(24-25-48(60)64-27-26-34(7)23-17-22-33(6)21-16-20-32(5)19-15-18-31(3)4)52(58-44)50-51(55(62)63-12)54(61)49-38(11)45(59-53(49)50)30-47-40(14-2)36(9)43(57-47)29-46(39)56-42/h13,26,28-33,37,41,51,56,59H,1,14-25,27H2,2-12H3/b34-26+,42-28?,43-29?,44-28?,45-30?,46-29?,47-30?,52-50?/t32-,33+,37-,41+,51+/m1/s1	C=Cc1c(C)c2cc3nc(c4c5[nH]c(cc6nc(cc1[nH]2)C(C)=C6CC)c(C)c5C(=O)[C@H]4C(=O)OC)[C@@H](CCC(=O)OC/C=C(\C)CCC[C@@H](C)CCC[C@H](C)CCCC(C)C)[C@H]3C	C55H74N4O5	pos_1_1sodium	870.565921468		Terpenoids	Meroterpenoids	Prenyl quinone meroterpenoids	http://www.wikidata.org/entity/Q158695	Arabidopsis thaliana	309263.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Brassicales']	['Brassicaceae']	['Camelineae']	['Arabidopsis']	['Arabidopsis thaliana']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Brassicales']	['Brassicaceae']	['Camelineae']	['Arabidopsis']	['Arabidopsis thaliana']	9.0	3.0	10.5	1.0																								
2683	GCJRBEVJCVSXAZ	sirius	CC1(OCC2(CO1)COC(OC2)(C)OCNC(=O)C(CC(C(=O)N)C(C)(C)C)CC(C(=O)N)C(C)(C)C)OCNC(=O)C(CC(C(=O)N)C(C)(C)C)CC(C(=O)N)C(C)(C)C																																																																																												1.0	2.0	-inf	-inf	-328.307	0.387	1.0	103.778	C43H78N6O12	[M + Na]+	C43H78N6NaO12+	InChI=1S/C43H78N6O12/c1-37(2,3)27(31(44)50)15-25(16-28(32(45)51)38(4,5)6)35(54)48-23-60-41(13)56-19-43(20-57-41)21-58-42(14,59-22-43)61-24-49-36(55)26(17-29(33(46)52)39(7,8)9)18-30(34(47)53)40(10,11)12/h25-30H,15-24H2,1-14H3,(H2,44,50)(H2,45,51)(H2,46,52)(H2,47,53)(H,48,54)(H,49,55)	4-N-[[3-[[[4-carbamoyl-2-(2-carbamoyl-3,3-dimethylbutyl)-5,5-dimethylhexanoyl]amino]methoxy]-3,9-dimethyl-2,4,8,10-tetraoxaspiro[5.5]undecan-9-yl]oxymethyl]-2,2,8,8-tetramethylnonane-2,4,6-tricarboxamide	CC1(OCC2(CO1)COC(OC2)(C)OCNC(=O)C(CC(C(=O)N)C(C)(C)C)CC(C(=O)N)C(C)(C)C)OCNC(=O)C(CC(C(=O)N)C(C)(C)C)CC(C(=O)N)C(C)(C)C	2.5	59016872	PUBCHEM:(59016872)	2.0	893.555	684.0	11.397	7.076679321957737e+17	7.076665638250159e+17	
2684	NOPFSRXAKWQILS	isdb	CCCCCCCCCCCCCCCCCCCCCCO																																													138.0	Fatty acids	0.2727272727272727	Fatty Acids and Conjugates	0.1515151515151515	Hydroxy fatty acids	0.1212121212121212	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q3033497	NOPFSRXAKWQILS-UHFFFAOYSA-N	InChI=1S/C22H46O/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22-23/h23H,2-22H2,1H3	CCCCCCCCCCCCCCCCCCCCCCO	C22H46O	pos_1_1proton1acetonitrile	326.354866092	Docosanol	Fatty acids	Fatty acyls	Fatty alcohols	http://www.wikidata.org/entity/Q158695	Arabidopsis thaliana	309263.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Brassicales']	['Brassicaceae']	['Camelineae']	['Arabidopsis']	['Arabidopsis thaliana']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Brassicales']	['Brassicaceae']	['Camelineae']	['Arabidopsis']	['Arabidopsis thaliana']	9.0	1.0	9.5	1.0																								
2685	HJFZAYHYIWGLNL	sirius	CC1=CN=CC(=N1)C																																																																																												1.0	1.0	0.194	0.278	-37.854	1.0	0.333	53.133	C6H8N2	[M + H3N + H]+	C6H12N3+	InChI=1S/C6H8N2/c1-5-3-7-4-6(2)8-5/h3-4H,1-2H3	2,6-dimethylpyrazine	CC1=CN=CC(=N1)C	1.184	19831854;59270908;7938	PUBCHEMANNOTATIONBIO:(null);HMDB:(HMDB0035248);MiMeDB:(MMDBc0033570);PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);BloodExposome:(7938);SUPERNATURAL:(SN0127170);MESH:(7938);FooDB:(FDB004391);PUBCHEM:(19831854 59270908 7938);COCONUT:(CNP0296461);NORMAN:(NS00012336);CHEBI:(89791);DSSTox:(DTXSID5047619);LOTUS:(Q27161978);YMDB:(YMDB01600);PUBCHEMANNOTATIONDRUG:(null);PUBCHEMANNOTATIONFOOD:(null);PUBMED:(null)	139577327726.0	126.103	680.0	11.33	7.076674613138428e+17	7.076665638795419e+17	
2686	UTCSSFWDNNEEBH	sirius	C1=CC2=NC=CN2C=C1																																																																																												1.0	1.0	0.089	0.089	-30.367	1.0	0.241	53.506	C7H6N2	[M + H3N + H]+	C7H10N3+	InChI=1S/C7H6N2/c1-2-5-9-6-4-8-7(9)3-1/h1-6H	Imidazo[1,2-a]pyridine	C1=CC2=NC=CN2C=C1	1.8	135052261;140580570;78960;444231;141265617	PUBCHEMANNOTATIONBIO:(null);HMDB:(HMDB0253414);PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);BloodExposome:(78960);MESH:(78960);PUBCHEM:(135052261 140580570 78960 444231 141265617);DSSTox:(DTXSID10487444 DTXSID80181821);PUBMED:(null)	137527033934.0	136.087	680.0	11.339	7.076674373475887e+17	7.076665639047077e+17	
2687	CQIKWXUXPNUNDV	isdb	C=Cc1c(C)c2cc3nc(c4c5[nH]c(cc6nc(cc1[nH]2)C(C)=C6CC)c(C)c5C(=O)[C@H]4C(=O)OC)[C@@H](CCC(=O)OC/C=C(\C)CCC[C@@H](C)CCC[C@H](C)CCCC(C)C)[C@H]3C																																													151.0	Terpenoids	0.5	Meroterpenoids	0.5	Prenyl quinone meroterpenoids	0.5	2.0	0.0	MS1_match	http://www.wikidata.org/entity/Q104968020	CQIKWXUXPNUNDV-BJLCJBBZSA-N	InChI=1S/C55H74N4O5/c1-13-39-35(8)42-28-44-37(10)41(24-25-48(60)64-27-26-34(7)23-17-22-33(6)21-16-20-32(5)19-15-18-31(3)4)52(58-44)50-51(55(62)63-12)54(61)49-38(11)45(59-53(49)50)30-47-40(14-2)36(9)43(57-47)29-46(39)56-42/h13,26,28-33,37,41,51,56,59H,1,14-25,27H2,2-12H3/b34-26+,42-28?,43-29?,44-28?,45-30?,46-29?,47-30?,52-50?/t32-,33+,37-,41+,51+/m1/s1	C=Cc1c(C)c2cc3nc(c4c5[nH]c(cc6nc(cc1[nH]2)C(C)=C6CC)c(C)c5C(=O)[C@H]4C(=O)OC)[C@@H](CCC(=O)OC/C=C(\C)CCC[C@@H](C)CCC[C@H](C)CCCC(C)C)[C@H]3C	C55H74N4O5	pos_1_1proton	870.565921468		Terpenoids	Meroterpenoids	Prenyl quinone meroterpenoids	http://www.wikidata.org/entity/Q158695	Arabidopsis thaliana	309263.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Brassicales']	['Brassicaceae']	['Camelineae']	['Arabidopsis']	['Arabidopsis thaliana']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Brassicales']	['Brassicaceae']	['Camelineae']	['Arabidopsis']	['Arabidopsis thaliana']	9.0	3.0	10.5	1.0																								
2688	NOPFSRXAKWQILS	isdb	CCCCCCCCCCCCCCCCCCCCCCO																																													138.0	Fatty acids	0.2727272727272727	Fatty Acids and Conjugates	0.1515151515151515	Hydroxy fatty acids	0.1212121212121212	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q3033497	NOPFSRXAKWQILS-UHFFFAOYSA-N	InChI=1S/C22H46O/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22-23/h23H,2-22H2,1H3	CCCCCCCCCCCCCCCCCCCCCCO	C22H46O	pos_1_1proton1acetonitrile	326.354866092	Docosanol	Fatty acids	Fatty acyls	Fatty alcohols	http://www.wikidata.org/entity/Q158695	Arabidopsis thaliana	309263.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Brassicales']	['Brassicaceae']	['Camelineae']	['Arabidopsis']	['Arabidopsis thaliana']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Brassicales']	['Brassicaceae']	['Camelineae']	['Arabidopsis']	['Arabidopsis thaliana']	9.0	1.0	9.5	1.0																								
2688	WPNICNOCPSBYTR	sirius	CCCCCCCCCCCCCCCCCCN(CC(C)O)CC(C)O																																																																																												1.0	1.0	0.091	0.091	-316.071	0.992	0.333	77.536	C24H51NO2	[M - H2O + H]+	C24H50NO+	InChI=1S/C24H51NO2/c1-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-25(21-23(2)26)22-24(3)27/h23-24,26-27H,4-22H2,1-3H3	1,1'-(Octadecylimino)dipropan-2-ol	CCCCCCCCCCCCCCCCCCN(CC(C)O)CC(C)O	8.6	119875	NORMAN:(NS00049911);PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);PUBCHEM:(119875);DSSTox:(DTXSID20885412)	137506324482.0	368.389	682.0	11.361	7.076674298523672e+17	7.07666563963428e+17	
2689	NKIWJNBJTMMKSE	isdb	CCCCCCCC/C=C/CCCCCCCC(=O)OC[C@]12O[C@]13CC[C@]3(C)[C@H]1CC(C)(C)C[C@@]1(O)C2=O																																													244.0	Terpenoids	0.6666666666666666	Sesquiterpenoids	0.6666666666666666	Protoilludane sesquiterpenoids	0.5333333333333333	3.0	0.3115717	ISDB	http://www.wikidata.org/entity/Q77309747	NKIWJNBJTMMKSE-MALBGOLISA-N	InChI=1S/C33H54O5/c1-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-27(34)37-25-32-28(35)31(36)24-29(2,3)23-26(31)30(4)21-22-33(30,32)38-32/h12-13,26,36H,5-11,14-25H2,1-4H3/b13-12+/t26-,30-,31+,32-,33+/m1/s1	CCCCCCCC/C=C/CCCCCCCC(=O)OC[C@]12O[C@]13CC[C@]3(C)[C@H]1CC(C)(C)C[C@@]1(O)C2=O	C33H54O5		530.397124828	[(1R,2R,5S,7S,9S)-9-hydroxy-2,11,11-trimethyl-8-oxo-6-oxatetracyclo[7.3.0.02,5.05,7]dodecan-7-yl]methyl (E)-octadec-9-enoate	Terpenoids	Sesquiterpenoids	Protoilludane sesquiterpenoids	http://www.wikidata.org/entity/Q3290871	Lactarius atlanticus	87759.0	['Eukaryota']	['Fungi']	['Basidiomycota']	['Agaricomycetes']	['Russulales']	['Russulaceae']	['Unknown']	['Lactarius']	['Lactarius atlanticus']											0.0	3.0	2.7462867498397827	1.0																								
2689	XQQARSOXXGMYHZ	sirius	CCCCCCCCCCCCOC(=O)CCS(=O)CCC(=O)OCCCCCCCCCCCC																																																																																												1.0	1.0	0.643	0.643	-41.247	0.635	0.5	100.399	C30H58O5S	[M + H]+	C30H59O5S+	InChI=1S/C30H58O5S/c1-3-5-7-9-11-13-15-17-19-21-25-34-29(31)23-27-36(33)28-24-30(32)35-26-22-20-18-16-14-12-10-8-6-4-2/h3-28H2,1-2H3	Didodecyl 3,3'-sulphinylbispropionate	CCCCCCCCCCCCOC(=O)CCS(=O)CCC(=O)OCCCCCCCCCCCC	10.1	87016	NORMAN:(NS00025654);SUPERNATURAL:(SN0437386);PUBCHEM:(87016);DSSTox:(DTXSID20169284)	137440264194.0	531.408	677.0	11.291	7.076674778226239e+17	7.076665639885938e+17	
2690	KIEYGTFYEDWDEN	sirius	CC1C(C(C(C(O1)OC2CC(C34CC35CCC6(C(CCC6(C5C(CC4C2(C)C)O)C)C(C)CCC7C(OC(O7)(C)C)(C)C)C)O)O)O)O																																																																																												1.0	1.0	0.059	0.059	-390.044	0.553	0.486	57.093	C39H66O9	[M - H2O + H]+	C39H65O8+	InChI=1S/C39H66O9/c1-20(11-12-26-34(5,6)48-35(7,8)47-26)22-13-14-37(10)31-23(40)17-24-33(3,4)27(46-32-30(44)29(43)28(42)21(2)45-32)18-25(41)39(24)19-38(31,39)16-15-36(22,37)9/h20-32,40-44H,11-19H2,1-10H3		CC1C(C(C(C(O1)OC2CC(C34CC35CCC6(C(CCC6(C5C(CC4C2(C)C)O)C)C(C)CCC7C(OC(O7)(C)C)(C)C)C)O)O)O)O	5.265		TeroMol:(TKC047335)	8388608.0	661.466	682.0	11.368	7.07667424735316e+17	7.076665640095653e+17	
