cluster index	parent mass	RTMean	ATTRIBUTE_condition:GNPSGROUP:control_positive	ATTRIBUTE_condition:GNPSGROUP:P2_negative	ATTRIBUTE_condition:GNPSGROUP:P2_positive	ATTRIBUTE_condition:GNPSGROUP:control_negative	ATTRIBUTE_condition:GNPSGROUP:nan	component	#Scan#	Compound_Name
2406	144.9748755164254	10.533705	187033.94	185429.55	140036.46500000003	173525.23		-1		
2407	638.6622624531341	10.480111	957518.7	956286.41	868160.675	641131.9		156		
2408	124.08848016039047	10.56123	10941234.0	14328611.0	13998591.75	0.0		22		
2409	708.5194233160435	10.574593	8593535.0	7876285.625	8180055.75	8357945.5		62		
2410	708.5123485399241	10.617954	8457283.0	7802181.25	7946722.375	8262299.5		62		
2411	130.15296173180533	10.55989	350793.0	362911.295	386507.51	402221.2		-1		
2412	163.09966961149996	10.558682	2615234.5	2039518.1	2426198.375	2092418.1		40		
2413	415.0438853203567	10.590759	4269587.0	4372355.625	4592060.625	4527870.0		9		
2414	151.09935960186274	10.569807	2921547.8	3278083.0	3055826.625	0.0		379		
2415	126.10404822678444	10.562554	4150926.2	4015562.925	3576302.7	2921749.2		133		
2416	153.11507519242974	10.566133	3726394.0	3952521.175	3592495.95	4727566.0		82		
2417	130.16776129045442	10.588335	381902.53	407181.39	300373.8125	363502.25		-1		
2418	138.1040427882052	10.5753975	2330218.8	2408496.8	2152070.4000000004	0.0		45		
2419	683.4574093366585	10.580618	0.0	1418257.3	3203043.9000000004	2550606.2		143		
2420	124.08822808934958	10.595849	11708120.0	14017278.75	12797049.0	16360756.0		154		
2421	130.16065388581515	10.573946	47370668.0	49079367.5	50836720.0	0.0		-1		
2422	144.9827016635401	10.615552	23348774.0	17490279.0	25412727.0	26932902.0		-1		
2423	146.98095935632497	10.6177225	10823830.0	8067177.0	11678163.5	12406037.0		-1		
2424	130.16692848689215	10.617026	381902.53	282277.135	302820.2525	375254.06		-1		
2425	708.518692746901	10.596406	8398996.0	8061186.125	8068151.875	8043501.5		62		
2426	1024.673651324292	10.620849	0.0	1665816.375	2152910.45	2305034.2		61		
2427	1029.628566142764	10.620849	0.0	4499536.55	5498136.125	5986483.0		53		
2428	163.0984349537085	10.660338	4209070.0	3503466.25	2750226.5	3357649.2		40		
2429	769.4867546358455	10.631977	0.0	1403319.495	2937750.975	1885755.2		-1		
2430	126.10319419434508	10.648858	5820004.5	3124033.0	2539945.55	4953620.0		133		
2431	153.11400090919983	10.662066	5710316.5	4610172.325	5021362.625	5069112.5		25		
2432	130.153047983681	10.615546	350793.0	262283.41000000003	386752.6475	402221.2		-1		
2433	151.09828552960207	10.672075	4605881.0	4050270.575	2324117.5	3902752.8		379		
2434	477.410519430509	10.662893	0.0	1509859.725	3078075.825	2421496.2		280		
2435	668.6197798834565	10.67574	6588087.5	6864450.5	6678233.625	7243844.5		60		
2436	593.6002671445116	10.660334	0.0	976906.0	1465718.375	2668843.0		156		
2437	226.9536276781469	10.613209	0.0	4350833.75	4521878.75	8710853.0		109		
2438	789.5126604701059	10.675241	0.0	3172206.8	1741819.485	3879913.8		-1		
2439	130.1519287139497	10.677477	373008.34	381988.7725	181636.235	393509.34		-1		
2440	777.5493938397693	10.685109	3527658.8	2277172.5	5344023.75	8875672.0		-1		
2441	534.5627598714537	10.691318	2243696.2	455976.5	1887478.935	1854890.9		178		
2442	615.5810356962636	10.6922035	2008496.0	2370004.7	2018250.1	1614123.9		99		
2443	1007.7214518913823	10.680815	2426224.2	2158024.4250000003	3833684.55	5784261.5		53		
2444	531.4092301293953	10.698525	4282069.5	4083658.85	4175656.95	3891267.2		244	2444.0	Spectral Match to Didodecyl 3,3'-thiodipropionate oxide from NIST14
2445	1075.6702180227014	10.701765	0.0	3839516.925	3853926.925	5589485.0		-1		
2446	126.1029958438501	10.719561	5083640.5	4588341.875	2740096.0	7460970.5		273		
2447	353.1218332898655	10.733034	0.0	1005050.45	2135117.625	0.0		9		
2448	459.30340703174585	10.721323	6625588.5	7122426.0	7234504.5	6556946.5		17		
2449	504.36070239917086	10.7234335	7114223.5	7205917.0	7309402.375	7212671.5		288		
2450	153.11385323065565	10.731847	5226287.0	5365040.125	4583613.55	3856466.2		25		
2451	149.08266985319025	10.7376795	2382387.0	2266379.5	2962065.625	3698018.0		-1		
2452	165.11395869440764	10.735225	2870601.5	3113525.05	2741515.0	3266736.0		45		
2453	533.4367052027745	10.729509	0.0	2067167.45	4438522.55	3481520.0		280		
2454	573.428265473898	10.730124	0.0	2114976.375	4847754.375	3439687.5		-1		
2455	163.09824708540327	10.737172	3713466.2	3021327.25	3045797.8	4719381.5		40		
2456	596.5070245413408	10.730742	0.0	1902880.125	4356122.5	3578119.5		-1		
2457	124.0873525165388	10.752463	0.0	24965121.5	13081336.5	19200288.0		154		
2458	269.20185694157294	10.732711	2214785.2	2289463.55	2241297.5	2197779.0		-1		
2459	672.5230654110455	10.734445	0.0	2204713.05	3386850.95	3922249.0		33		
2460	649.4441470916483	10.733209	0.0	7324861.625	11078062.25	12346968.0		357		
2461	192.12478779050247	10.731458	1769324.2	1980091.175	1560813.4500000002	1661210.4		-1		
2462	138.1029241865433	10.744082	2955882.8	3345874.975	2767346.575	4552591.5		45		
2463	565.5676258895099	10.733894	4956356.5	3875045.75	5172738.25	5083823.5		156		
2464	151.09818778062242	10.741219	4251041.5	5008068.375	3471516.625	4584472.5		132		
2465	668.6196527986398	10.685805	6519309.5	7096127.125	6670859.125	7403661.0		60		
2466	136.0873017997975	10.765045	2681969.2	3292390.5	2321506.75	4190915.2		323		
2467	130.16698616004487	10.789576	440361.62	404489.665	326479.75	457215.22		188		
2468	146.98073176297524	10.780783	11730926.0	11274187.75	11984290.0	11566266.0		-1		
2469	415.04337224654	10.787501	4628510.0	4335979.875	4506409.625	4652024.0		9		
2470	153.11377070136902	10.7949915	5710316.5	5603207.875	3472409.125	5307914.5		-1		
2471	130.1670558272713	10.800191	440361.62	311813.425	311881.01	457215.22		-1		
2472	126.10296658033695	10.796009	4374240.5	5241978.95	5174141.875	5615069.5		133		
2473	144.98255461347512	10.797295	25816120.0	24614260.5	26110123.5	24498458.0		-1		
2474	736.5459857834079	10.792787	0.0	0.0	254669.5	0.0		79		
2475	559.5182531806264	10.794423	0.0	2341169.25	4278770.875	0.0		101		
2476	568.4267568227752	10.811431	0.0	3996245.0	5061621.825	5312530.0		36		
2477	163.09811350877243	10.84387	4242543.5	5344025.375	5703919.5	0.0		40		
2478	600.4325303816953	10.80942	4094864.5	4195314.0	4061264.625	4252976.5		-1		
2479	758.2229919321965	10.854883	4433346.5	3839297.425	4198620.1	4085390.2		269	2479.0	Contaminants septum vial Thermo C4000-53 and C4000-54 serie
2480	321.3155213213862	10.813603	8966403.0	9752856.75	11622601.0	12042823.0		134	2480.0	5-(1,2,4a,5-tetramethyl-7-oxo-3,4,8,8a-tetrahydro-2H-naphthalen-1-yl)-3-methylpentanoic acid
2481	675.6767570723365	10.814021	3254864.8	3576699.125	3860243.875	3794307.8		-1	2481.0	13-Docosenamide, (Z)-
2482	338.34189060673407	10.813603	241819330.0	253979490.0	300511072.5	313758180.0		66	2482.0	Spectral Match to 13-Docosenamide, (Z)- from NIST14
2483	360.32388790069336	10.818219	3340411.8	3682414.6	3174281.095	3959793.5		123		
2484	559.5177917142894	10.808585	4659070.0	4668092.875	4830025.25	5027035.0		101		
2485	360.3239598412261	10.812767	3433531.5	3907511.55	4446923.3	4218132.5		123		
2486	130.1518364032638	10.832361	382784.34	416314.0875	408386.035	0.0		188		
2487	321.3156001477181	10.8136015	8968524.0	10101207.25	12332126.25	12374295.0		134	2487.0	5-(1,2,4a,5-tetramethyl-7-oxo-3,4,8,8a-tetrahydro-2H-naphthalen-1-yl)-3-methylpentanoic acid
2488	553.3920495629059	10.836117	3743305.2	3671665.6	3666963.325	3710582.2		193		
2489	702.2142774850928	10.873731	271406.03	8503344.96	7547022.422499999	206081.78		69	2489.0	Contaminant vial septum ThermoFisher C5000-44B
2490	126.102869908352	10.859988	5160747.5	6119568.375	5029945.75	7460970.5		273		
2491	531.4091610037018	10.852117	0.0	770354.875	2072603.6	4165986.0		244	2491.0	Spectral Match to Didodecyl 3,3'-thiodipropionate oxide from NIST14
2492	585.451623547142	10.857418	0.0	9130520.125	12992816.75	12210950.0		33		
2493	124.08732974103847	10.874825	0.0	18011897.0	23013666.0	23917284.0		45		
2494	764.5309665840579	10.857418	0.0	18930269.25	27582244.5	25019766.0		33		
2495	335.25844725567254	10.858028	0.0	2970701.6	4513233.825	4335040.5		-1	2495.0	Spectral Match to Monolinolenin (9c,12c,15c) from NIST14
2496	769.4863808939593	10.857744	0.0	62942996.025	96366023.5	86698300.0		53		
2497	785.4601884884034	10.858028	0.0	7839816.75	12133668.75	10828030.0		-1		
2498	792.560852377079	10.858028	0.0	3513739.1500000004	5733889.75	4837851.0		-1		
2499	954.6152641542174	10.861704	0.0	15325573.25	23465598.0	23276866.0		33		
2500	613.4829559440726	10.86232	0.0	3711750.625	5464549.375	5826046.0		33	2500.0	Spectral Match to Dilinolenin (9c,12c,15c) from NIST14
2501	959.5707705869088	10.862318	0.0	22751059.0	36789622.5	35483030.0		53		
2502	163.0981014413358	10.864574	0.0	4299065.0	4693795.5	3997521.0		40		
2503	565.567100187224	10.858603	5037001.0	5510444.5	5615489.0	5745798.5		156		
2504	153.113732384369	10.871203	4464240.0	5481095.0	5487792.0	5426528.5		25		
2505	138.1028493249096	10.872448	2780564.8	3743692.0	3630391.45	3614264.0		83		
2506	151.09804938200637	10.871554	3992844.8	4883041.5	4965759.25	4493253.0		132		
2507	789.5125983514166	10.888137	0.0	3098922.7	1354698.765	3781918.2		53		
2508	504.5146259057877	10.894545	3720396.2	3468665.35	2587056.9250000003	4392499.0		178		
2509	702.2141017097691	10.8951645	10362810.0	11980718.0	13752611.25	11498454.0		69	2509.0	Contaminant vial septum ThermoFisher C5000-44B
2510	130.15170239537926	10.885116	412861.34	312895.34750000003	304076.46	0.0		-1		
2511	355.07027878151234	10.901021	2113854.0	2446447.9	2824226.475	2524502.2		10	2511.0	(1S,3R,4S,5R)-4-{[(2E)-3-(3,4-dihydroxyphenyl)prop-2-enoyl]oxy}-1,3,5-trihydroxycyclohexane-1-carboxylic acid
2512	415.04329094483	10.907677	4088301.2	4289588.125	4565310.375	4565858.0		9		
2513	355.0703995645597	10.894757	2305780.2	2579860.85	2783691.35	2931833.0		10	2513.0	(1S,3R,4S,5R)-4-{[(2E)-3-(3,4-dihydroxyphenyl)prop-2-enoyl]oxy}-1,3,5-trihydroxycyclohexane-1-carboxylic acid
2514	130.16700994466322	10.894327	407416.78	309505.21	292963.91500000004	408751.3		-1		
2515	568.4269030039331	10.904149	0.0	3551331.45	4777569.075	6043867.5		36		
2516	126.10285977987132	10.91866	6018476.0	6202386.125	5628430.625	5699580.0		125		
2517	146.98056987058965	10.912327	11106630.0	10762266.5	11634313.75	11402801.0		-1		
2518	615.4552020825769	10.926344	2473050.0	3360253.625	3279842.1500000004	2915146.0		-1		
2519	685.4677277795485	10.929352	0.0	586455.05	2559167.375	5250209.5		143		
2520	124.08717944466432	10.982978	0.0	27185460.5	19722919.0	0.0		-1		
2521	151.09795347540154	10.93423	5547170.5	5678607.875	4142817.0	5153893.0		132		
2522	702.2117171643815	10.936082	0.0	777286.75	1065914.59	485138.47		69	2522.0	Contaminant vial septum ThermoFisher C5000-44B
2523	149.0823439659925	10.969636	4314715.0	2163886.125	2848475.325	0.0		126		
2524	153.11362853159727	10.938801	5410034.5	6647939.625	4257387.5	5998851.0		181		
2525	136.08709830467362	10.9568405	3828158.5	3299204.675	3879343.7	3608556.8		323		
2526	124.08710020884295	11.001174	0.0	27185460.5	35077275.0	25942484.0		154		
2527	793.5270698287273	11.006716	11613754.0	9640161.625	5193313.0	0.0		79		
2528	163.0979466735522	10.966824	0.0	2308500.75	5863271.25	5324738.5		40		
2529	758.2226533212028	10.969125	5127145.5	4042222.625	4367383.05	3387610.8		269	2529.0	Contaminants septum vial Thermo C4000-53 and C4000-54 serie
2530	163.09803953468213	10.987839	0.0	1958406.25	4999394.25	0.0		40		
2531	1073.6357722894886	10.990309	0.0	4634886.875	4149081.325	8189029.5		-1		
2532	153.11368691516003	11.006475	0.0	2528761.625	2832261.25	0.0		25		
2533	1057.6599518372864	10.993353	0.0	39104154.0	35009492.0	61264372.0		53		
2534	613.4114582359393	10.993959	0.0	6476911.0	5804906.0	8547258.0		13		
2535	1052.704720432143	10.993959	0.0	16298686.0	14062915.25	20711416.0		61		
2536	663.4537511361307	11.010817	609387100.0	657419120.0	664236300.0	688513150.0		17		
2537	1371.962784801677	11.01851	30713174.0	26693271.0	27624993.5	25657434.0		242		
2538	793.5275446159972	11.013767	11613754.0	7099268.625	5193313.0	9430753.0		79		
2539	151.0980195790334	11.000722	5809547.5	3547404.25	3959433.75	5153893.0		132		
2540	1326.9039145557122	11.019241	6325746.5	7838853.0	7661585.125	8979026.0		62		
2541	607.3913389158818	11.019613	72417670.0	77659252.5	78552205.0	78153224.0		17		
2542	559.3970875481456	11.007323	0.0	3962743.875	3582762.5250000004	7398360.5		143		
2543	1000.7885691004054	11.003399	4369799.0	5015412.55	4974760.3	4884439.0		62		
2544	726.462987565352	11.017024	13986889.0	13401997.5	13396313.0	13602046.0		33		
2545	1343.9311474180402	11.021096	44458908.0	52992387.0	52873345.0	50972896.0		62		
2546	1342.927572216957	11.023294	48423412.0	55871305.5	55447848.0	54471580.0		62		
2547	551.3287274488436	11.016546	23960904.0	27203743.0	26923781.0	27147824.0		17		
2548	685.4360542360764	11.017422	76082890.0	71115532.5	71966915.0	74852776.0		-1		
2549	736.5433412607257	11.022024	54183776.0	53280115.0	56735541.5	58660596.0		-1		
2550	1347.8827967373345	11.02156	31851808.0	29034923.0	30105146.0	32711642.0		33		
2551	708.511315575281	11.016973	442001700.0	427350375.0	442203785.0	449672600.0		62		
2552	701.4098896411838	11.027177	20703890.0	20268983.0	21607045.0	21463012.0		-1		
2553	680.4807605249458	11.0196085	56757080.0	67889393.5	64690862.0	69795230.0		17		
2554	1370.9593043210184	11.02388	30235956.0	27006858.5	27745471.0	27030138.0		242		
2555	1325.9012836100108	11.0234165	7036708.0	8084560.125	8203516.375	8882733.0		62		
2556	792.6062132057127	11.015232	14673967.0	13301299.75	13634666.5	14594671.0		79		
2557	439.2036034157113	11.020926	6119650.0	6160388.375	6147849.875	6551291.0		17		
2558	495.2664305381591	11.021562	16293962.0	17262866.0	17787290.0	18441132.0		17		
2559	694.4954609931135	11.0213785	7633070.5	5538129.875	5573849.125	6228587.0		100		
2560	144.98225913613263	11.038387	23369290.0	24378064.0	25229612.0	24476912.0		-1		
2561	793.527635844199	11.037515	9859717.0	4303193.0	8934845.25	0.0		79		
2562	126.1028056309998	11.0293665	0.0	2780814.625	3123007.375	0.0		125		
2563	1371.9627915840188	11.022489	28836804.0	26917511.5	26499074.5	24979822.0		242		
2564	163.0980524253417	11.054353	0.0	3172901.625	2402643.8	0.0		122		
2565	140.08193996976416	11.050909	3316926.0	3025477.975	2233797.95	0.0		-1		
2566	607.4681665922856	11.051653	0.0	2877944.075	5706576.325	4768839.5		17		
2567	146.98051568803567	11.056108	10479073.0	11313139.75	11231877.5	11088758.0		-1		
2568	124.08720147404878	11.064903	0.0	18220693.5	35268846.5	0.0		-1		
2569	153.1136027131919	11.084297	5299975.0	5277197.875	5207654.0	5540945.0		25		
2570	124.08718256277427	11.076407	0.0	25006591.0	31618528.5	30332480.0		45		
2571	126.10281262539031	11.083737	0.0	5519713.125	3945887.875	6061032.5		133		
2572	694.4953864307021	11.029837	7750644.5	6061923.375	6115470.25	7103398.5		100		
2573	163.09791681999792	11.092114	6298535.5	4289263.875	2503055.375	5528780.5		-1		
2574	151.09794309855036	11.106223	4815347.5	4675589.25	2856609.0	5060125.5		132		
2575	701.40995883533	11.03764	21749862.0	20164086.0	21918096.0	22209554.0		-1		
2576	726.4629415255579	11.041018	14097112.0	12878193.75	13565038.5	14309471.0		33		
2577	1325.901289526204	11.028064	7761159.0	3927732.235	8270852.625	9449660.0		62		
2578	1347.8828609205873	11.031528	33622284.0	14986801.735	30168727.5	31700140.0		33		
2579	149.08237128938296	11.103757	4559625.5	4768269.125	3495482.05	4931120.5		126		
2580	439.2036213920648	11.040619	6589823.0	5804083.75	4372625.25	6872517.5		17		
2581	1342.9278755641972	11.048589	50991264.0	26329959.275	28621386.075	57612724.0		62		
2582	1370.959469532008	11.0405	33173426.0	16382883.2	16157414.225	28263904.0		242		
2583	172.10806267869162	11.11151	0.0	39594.745	42599.725	0.0		17		
2584	651.4604511112309	11.109556	0.0	7605407.0	11106720.875	19939628.0		357		
2585	736.5432177574033	11.04448	55793750.0	49148432.5	52666496.5	59643996.0		79		
2586	520.3554673572637	11.151463	4266960.0	5574445.25	6517050.05	7898010.0		288		
2587	130.16690788722696	11.129045	394814.66	431628.99	433693.9250000001	477664.03		-1		
2588	772.6157239633197	11.129711	3214867.8	3250458.45	3372646.475	3727143.8		-1		
2589	172.10914092724562	11.10566	169756.1	148347.54249999998	49574.18	205933.75		17		
2590	226.951665494449	11.106323	9866350.0	9373253.0	9422686.0	9541625.0		109		
2591	153.1136564924338	11.145243	6385297.5	5936204.375	3066264.875	6710295.5		181		
2592	508.54591017554	11.160621	6463078.5	1440142.425	4578149.3	8351183.0		138		
2593	899.5321437736054	11.154385	1215979.2	1274903.2	1971819.125	4485726.0		359		
2594	537.3951666880679	11.173889	40977900.0	43561492.5	45152181.0	47957428.0		139		
2595	680.4808284316937	11.097023	41924564.0	17149957.0	24080288.75	21479864.0		17		
2596	163.09806665660847	11.18314	6174082.0	4572002.875	3239116.125	6767384.0		40		
2597	1199.8432291963568	11.172112	2848596.0	2708485.225	2581140.8	2353891.8		33		
2598	576.4655332115171	11.178775	3559933.8	3650711.45	3712516.95	3854819.5		244		
2599	531.4081782580506	11.177883	23479430.0	24682797.0	25134241.5	26248152.0		244	2599.0	Spectral Match to Didodecyl 3,3'-thiodipropionate oxide from NIST14
2600	685.4362478816087	11.123064	11485395.0	14267003.75	17061315.5	8269046.5		-1		
2601	553.3908500126128	11.1809845	17868276.0	18115294.0	18802153.5	19297118.0		193		
2602	151.09798552487626	11.203083	5744858.5	6125171.75	3060135.625	6350165.5		93		
2603	126.10284701374682	11.192945	5433297.0	5985944.875	3381323.625	5350608.5		125		
2604	124.08719516689438	11.18336	31670376.0	37655808.0	33369017.5	28981888.0		45		
2605	136.08710979178264	11.199681	0.0	4302250.2	3196135.0	0.0		323		
2606	163.0979743285018	11.21638	5265568.0	6804239.875	3149640.0	6767384.0		122		
2607	138.10274903845365	11.20352	3942158.8	4777520.825	3738395.875	3892733.8		-1		
2608	1326.9052359204336	11.148409	139026.75	47844.79	41825.355	0.0		62		
2609	1348.8865583276734	11.158632	0.0	159309.5725	129944.6375	336408.44		33		
2610	1343.930676638232	11.142404	917150.1	952425.735	1137747.575	0.0		62		
2611	1370.9600028515256	11.157105	535564.3	106787.665	252946.5175	383733.84		242		
2612	654.4797672347229	11.213233	3833962.0	3873521.425	3969357.7	4063498.5		98		
2613	508.5458314145399	11.16786	6811442.0	1454230.425	4440774.7	8642815.0		138		
2614	495.2665414515825	11.1327715	2868430.8	2636480.45	2630508.075	2898314.0		17		
2615	708.5117546170766	11.128352	97589416.0	68116767.5	74329361.0	79530450.0		62		
2616	1347.8826542483544	11.154993	289212.88	161669.8775	162897.525	0.0		33		
2617	793.5278816129762	11.164937	1388692.8	1206970.95	720828.5	1089441.5		79		
2618	547.405846495151	11.219876	4357393.5	4487407.0	4482629.875	4453661.0		170		
2619	551.3287462923752	11.146004	3927005.5	3516845.325	3892665.375	4206156.0		17		
2620	607.3918257351792	11.138499	12772666.0	11466447.75	12195047.25	12941690.0		17		
2621	663.4539012946333	11.139383	125477360.0	112846793.0	116860748.5	136711400.0		17		
2622	701.4100699785054	11.144244	4095033.8	3199897.175	3453659.45	3256864.0		-1		
2623	726.4644852251697	11.14632	1371537.9	1138028.1	980299.8	1137617.1		33		
2624	736.5435086868546	11.136129	13068015.0	9522357.25	12284512.75	15635915.0		79		
2625	792.606443835922	11.144558	4118080.0	3151891.875	3799901.225	3723657.8		79		
2626	1325.9024645486847	11.173557	0.0	0.0	44709.5625	0.0		62		
2627	645.4685652645733	11.226477	0.0	3279705.225	2534867.85	4263317.5		143		
2628	547.4057493143703	11.221535	4336250.0	4576648.875	4671207.5	4675243.0		170		
2629	694.4955421223606	11.17832	1041818.4	936836.1125	373548.0	690555.3		100		
2630	771.5024145927223	11.235661	0.0	3208727.55	4520639.75	4147944.8		53		
2631	130.1516731634323	11.258704	451073.6	449583.985	468157.6675	0.0		-1		
2632	502.4983729258565	11.247436	6319486.5	9862014.22	11186245.21	15280934.0		178		
2633	163.0980747678483	11.270122	6402924.5	6558283.625	5210182.25	9264921.0		122		
2634	537.3950413320349	11.184247	43926004.0	41886591.5	47167689.5	48472220.0		139		
2635	515.4131691000721	11.183005	2773785.2	2973291.85	2615481.3675	3616552.8		-1	2635.0	Spectral Match to Propanoic acid, 3,3'-thiobis-, didodecyl ester from NIST14
2636	153.11366917233818	11.282227	5236964.0	6102342.375	6649231.125	6587623.5		25		
